appid,name,developer,publisher,positive,negative,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
2063560,Space Route,"Space R Studio, Gamesforgames","Space R Studio, Gamesforgames",11,2,"20,000 .. 50,000",0,0,0,0,124,2499,95,0
2063560,Space Route,"Space R Studio, Gamesforgames","Space R Studio, Gamesforgames",11,2,"20,000 .. 50,000",0,0,0,0,124,2499,95,0
2064490,Art Reborn: Painting Connoisseur,MuccyGames,MuccyGames,319,17,"0 .. 20,000",0,0,0,0,699,699,0,0
2064490,Art Reborn: Painting Connoisseur,MuccyGames,MuccyGames,319,17,"0 .. 20,000",0,0,0,0,699,699,0,0
2064950,Alone Again: The Countryside,Paulo Sacilotti Junior,Half Moon Game Development,20,6,"20,000 .. 50,000",0,0,0,0,1079,1079,0,0
2064950,Alone Again: The Countryside,Paulo Sacilotti Junior,Half Moon Game Development,20,6,"20,000 .. 50,000",0,0,0,0,1079,1079,0,0
2066960,New Tanks,PS Games,PS Games,15,2,"20,000 .. 50,000",0,0,0,0,499,499,0,0
2066960,New Tanks,PS Games,PS Games,15,2,"20,000 .. 50,000",0,0,0,0,499,499,0,0
2074480,Sunset Routes,Renka,Renka,474,21,"20,000 .. 50,000",0,0,0,0,99,99,0,3
2074480,Sunset Routes,Renka,Renka,474,21,"20,000 .. 50,000",0,0,0,0,99,99,0,3
2075230,Witch girl got killed.,AlleyInn,AlleyInn,4,0,"20,000 .. 50,000",0,0,0,0,299,299,0,0
2075230,Witch girl got killed.,AlleyInn,AlleyInn,4,0,"20,000 .. 50,000",0,0,0,0,299,299,0,0
2076140,Tavern Talk - A Cozy Visual Novel,Gentle Troll Entertainment,Gentle Troll Entertainment,1321,146,"20,000 .. 50,000",0,0,0,0,1799,1799,0,20
2076140,Tavern Talk - A Cozy Visual Novel,Gentle Troll Entertainment,Gentle Troll Entertainment,1321,146,"20,000 .. 50,000",0,0,0,0,1799,1799,0,20
2077310,GogMagog,Single A Games,Single A Games,37,21,"100,000 .. 200,000",0,0,0,0,0,0,0,0
2077310,GogMagog,Single A Games,Single A Games,37,21,"100,000 .. 200,000",0,0,0,0,0,0,0,0
2077580,Destroiders,Andrew Jackson,Knicker Twister Games,2,0,"20,000 .. 50,000",0,0,0,0,399,399,0,0
2077580,Destroiders,Andrew Jackson,Knicker Twister Games,2,0,"20,000 .. 50,000",0,0,0,0,399,399,0,0
2077720,Moth Lake: A Horror Story,Stefano Mazzotta (Il Sui),Sui Arts,79,16,"0 .. 20,000",0,0,0,0,799,799,0,0
2077720,Moth Lake: A Horror Story,Stefano Mazzotta (Il Sui),Sui Arts,79,16,"0 .. 20,000",0,0,0,0,799,799,0,0
2086580,Hiddens Awakening,ITDL Games,ITDL Games,5,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
2086580,Hiddens Awakening,ITDL Games,ITDL Games,5,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
2091620,Septaroad Voyager,"Rockwell Studios, LLC","Rockwell Studios, LLC",27,3,"20,000 .. 50,000",0,0,0,0,1499,1499,0,0
2091620,Septaroad Voyager,"Rockwell Studios, LLC","Rockwell Studios, LLC",27,3,"20,000 .. 50,000",0,0,0,0,1499,1499,0,0
2093020,Lonely White,Nomary,PsychoFlux Entertainment,22,0,"20,000 .. 50,000",0,0,0,0,299,299,0,0
2093020,Lonely White,Nomary,PsychoFlux Entertainment,22,0,"20,000 .. 50,000",0,0,0,0,299,299,0,0
2093110,Sharp Eyed,Jonas Herfindal,Jonas Herfindal,3,0,"20,000 .. 50,000",0,0,0,0,199,199,0,0
2093110,Sharp Eyed,Jonas Herfindal,Jonas Herfindal,3,0,"20,000 .. 50,000",0,0,0,0,199,199,0,0
2093640,Hook&Loop - The VELKRO Man,fknE,fknE,16,2,"20,000 .. 50,000",0,0,0,0,99,999,90,0
2093640,Hook&Loop - The VELKRO Man,fknE,fknE,16,2,"20,000 .. 50,000",0,0,0,0,99,999,90,0
2101760,Magus Pocus,Storm Wizard Studios,Storm Wizard Studios,1,1,"20,000 .. 50,000",0,0,0,0,99,99,0,0
2101760,Magus Pocus,Storm Wizard Studios,Storm Wizard Studios,1,1,"20,000 .. 50,000",0,0,0,0,99,99,0,0
2114190,Interstellar Turtle Legend,HappyHorse Studio,HappyHorse Studio,3,0,"20,000 .. 50,000",0,0,0,0,99,99,0,0
2114190,Interstellar Turtle Legend,HappyHorse Studio,HappyHorse Studio,3,0,"20,000 .. 50,000",0,0,0,0,99,99,0,0
2114440,Elland: The Crystal Wars,"Soft Brigade, AUK Play","Pixel Games UK, Retro Room Games",3,0,"20,000 .. 50,000",0,0,0,0,1199,1199,0,0
2114440,Elland: The Crystal Wars,"Soft Brigade, AUK Play","Pixel Games UK, Retro Room Games",3,0,"20,000 .. 50,000",0,0,0,0,1199,1199,0,0
2119740,United heist,No more Sleep,No more Sleep,1482,317,"50,000 .. 100,000",0,0,0,0,0,0,0,5
2119740,United heist,No more Sleep,No more Sleep,1482,317,"50,000 .. 100,000",0,0,0,0,0,0,0,5
2120830,Mortal Dark,Marius Popa,Marius Popa,3,1,"20,000 .. 50,000",0,0,0,0,399,399,0,0
2120830,Mortal Dark,Marius Popa,Marius Popa,3,1,"20,000 .. 50,000",0,0,0,0,399,399,0,0
2125090,Tintin Reporter - Cigars of the Pharaoh,Pendulo Studios,Microids,164,122,"0 .. 20,000",0,0,0,0,3999,3999,0,1
2125090,Tintin Reporter - Cigars of the Pharaoh,Pendulo Studios,Microids,164,122,"0 .. 20,000",0,0,0,0,3999,3999,0,1
2133040,荆轲新传（重制版）,艾露比工作室,艾露比工作室,7,3,"0 .. 20,000",0,0,0,0,499,499,0,0
2133040,荆轲新传（重制版）,艾露比工作室,艾露比工作室,7,3,"0 .. 20,000",0,0,0,0,499,499,0,0
2136970,Are You Afraid of the Dark,Spilevoi Bogdan,Spilevoi Bogdan,4,1,"20,000 .. 50,000",0,0,0,0,299,299,0,0
2136970,Are You Afraid of the Dark,Spilevoi Bogdan,Spilevoi Bogdan,4,1,"20,000 .. 50,000",0,0,0,0,299,299,0,0
2137920,Umbra,Leslie Phillips,Leslie Phillips,20,2,"20,000 .. 50,000",0,0,0,0,399,399,0,0
2137920,Umbra,Leslie Phillips,Leslie Phillips,20,2,"20,000 .. 50,000",0,0,0,0,399,399,0,0
2138580,Exotica: Petshop Simulator,Konrul Game,Konrul Game,410,78,"0 .. 20,000",0,0,0,0,799,799,0,1
2138580,Exotica: Petshop Simulator,Konrul Game,Konrul Game,410,78,"0 .. 20,000",0,0,0,0,799,799,0,1
2138780,CashGrab,Grabba Guild Games LLC,Grabba Guild Games LLC,133,11,"50,000 .. 100,000",0,0,0,0,293,293,0,0
2138780,CashGrab,Grabba Guild Games LLC,Grabba Guild Games LLC,133,11,"50,000 .. 100,000",0,0,0,0,293,293,0,0
2140100,Whisker Squadron: Survivor,Flippfly LLC,Flippfly LLC,395,82,"20,000 .. 50,000",0,0,0,0,899,1999,55,2
2140100,Whisker Squadron: Survivor,Flippfly LLC,Flippfly LLC,395,82,"20,000 .. 50,000",0,0,0,0,899,1999,55,2
2142160,Turlock Holmes,Find the Lamp Games,Neverland Entertainment,645,156,"50,000 .. 100,000",0,0,0,0,999,999,0,14
2142160,Turlock Holmes,Find the Lamp Games,Neverland Entertainment,645,156,"50,000 .. 100,000",0,0,0,0,999,999,0,14
2149870,Closer To Home,itamu,itamu,54,1,"20,000 .. 50,000",0,0,0,0,999,999,0,0
2149870,Closer To Home,itamu,itamu,54,1,"20,000 .. 50,000",0,0,0,0,999,999,0,0
2155460,Orbital Clash,Nothing Box,Nothing Box,5,1,"20,000 .. 50,000",0,0,0,0,199,199,0,0
2155460,Orbital Clash,Nothing Box,Nothing Box,5,1,"20,000 .. 50,000",0,0,0,0,199,199,0,0
2156300,Unscripted,Undergrad Studios,Undergrad Studios,46,63,"20,000 .. 50,000",0,0,0,0,0,0,0,0
2156300,Unscripted,Undergrad Studios,Undergrad Studios,46,63,"20,000 .. 50,000",0,0,0,0,0,0,0,0
2162160,The Passenger,Hosted Games,Hosted Games,104,11,"20,000 .. 50,000",0,0,0,0,699,699,0,0
2162160,The Passenger,Hosted Games,Hosted Games,104,11,"20,000 .. 50,000",0,0,0,0,699,699,0,0
2163600,Tomb of the Dead,Cult Software,Cult Software,4,2,"20,000 .. 50,000",0,0,0,0,499,499,0,0
2163600,Tomb of the Dead,Cult Software,Cult Software,4,2,"20,000 .. 50,000",0,0,0,0,499,499,0,0
2170170,Gallery : Moa's Room,Lee Geon Jae,Lee Geon Jae,3,2,"20,000 .. 50,000",0,0,0,0,99,99,0,0
2170170,Gallery : Moa's Room,Lee Geon Jae,Lee Geon Jae,3,2,"20,000 .. 50,000",0,0,0,0,99,99,0,0
2177060,The Lost Village,CODE BELL,CODE BELL,6,7,"20,000 .. 50,000",0,0,0,0,299,299,0,0
2177060,The Lost Village,CODE BELL,CODE BELL,6,7,"20,000 .. 50,000",0,0,0,0,299,299,0,0
2178130,Bomber Command,"Silent S Studios, LLC","Silent S Studios, LLC",10,13,"20,000 .. 50,000",0,0,0,0,1499,1499,0,0
2178130,Bomber Command,"Silent S Studios, LLC","Silent S Studios, LLC",10,13,"20,000 .. 50,000",0,0,0,0,1499,1499,0,0
2181350,SAVE THE EARTH,MoonlightGames,MoonlightGames,7,2,"20,000 .. 50,000",0,0,0,0,199,199,0,0
2181350,SAVE THE EARTH,MoonlightGames,MoonlightGames,7,2,"20,000 .. 50,000",0,0,0,0,199,199,0,0
2183360,ROOT,SJR Team,SJR Team,5,1,"0 .. 20,000",0,0,0,0,1999,1999,0,0
2183360,ROOT,SJR Team,SJR Team,5,1,"0 .. 20,000",0,0,0,0,1999,1999,0,0
2183380,DobbyxEscape: Halloween Adventure,LKMAD,LKMAD,4,0,"0 .. 20,000",0,0,0,0,299,299,0,0
2183380,DobbyxEscape: Halloween Adventure,LKMAD,LKMAD,4,0,"0 .. 20,000",0,0,0,0,299,299,0,0
2184110,SURVIVAL IN THE BACKROOMS, Astra Playroom, Astra Playroom,14,6,"20,000 .. 50,000",0,0,0,0,199,199,0,0
2184110,SURVIVAL IN THE BACKROOMS, Astra Playroom, Astra Playroom,14,6,"20,000 .. 50,000",0,0,0,0,199,199,0,0
2187340,ExoColony: Planet Survival,Simplemole,Simplemole,18,5,"20,000 .. 50,000",0,0,0,0,1199,1199,0,0
2187340,ExoColony: Planet Survival,Simplemole,Simplemole,18,5,"20,000 .. 50,000",0,0,0,0,1199,1199,0,0
2198620,Kingdoms Of Ereloth,Arcadius Entertainment,Arcadius Entertainment,11,107,"0 .. 20,000",0,0,0,0,0,0,0,0
2198620,Kingdoms Of Ereloth,Arcadius Entertainment,Arcadius Entertainment,11,107,"0 .. 20,000",0,0,0,0,0,0,0,0
2203730,IN THE BUILDING: CATS,Laush Dmitriy Sergeevich,Laush Studio,94,20,"20,000 .. 50,000",0,0,0,0,199,199,0,0
2203730,IN THE BUILDING: CATS,Laush Dmitriy Sergeevich,Laush Studio,94,20,"20,000 .. 50,000",0,0,0,0,199,199,0,0
2204350,Midnight Heist,MediaTale,MediaTale,364,24,"0 .. 20,000",0,0,0,0,999,999,0,6
2204350,Midnight Heist,MediaTale,MediaTale,364,24,"0 .. 20,000",0,0,0,0,999,999,0,6
2205270,Cuana,AWN Games,AWN Games,9,1,"20,000 .. 50,000",0,0,0,0,699,699,0,0
2205270,Cuana,AWN Games,AWN Games,9,1,"20,000 .. 50,000",0,0,0,0,699,699,0,0
2211870,HOSPICE Vol. 1,Dima Fyuriy,Dima Fyuriy,18,9,"20,000 .. 50,000",0,0,0,0,0,0,0,0
2211870,HOSPICE Vol. 1,Dima Fyuriy,Dima Fyuriy,18,9,"20,000 .. 50,000",0,0,0,0,0,0,0,0
2213610,A Shaman's Ballard,Retroactive Fort,Retroactive Fort,1,1,"20,000 .. 50,000",0,0,0,0,499,499,0,0
2213610,A Shaman's Ballard,Retroactive Fort,Retroactive Fort,1,1,"20,000 .. 50,000",0,0,0,0,499,499,0,0
2219830,Ricky's Rockin' Arcade,Bandit Games,Bandit Games,5,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
2219830,Ricky's Rockin' Arcade,Bandit Games,Bandit Games,5,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
2225560,Maid_hunter,Tamno,Tamno,2,0,"20,000 .. 50,000",0,0,0,0,99,99,0,0
2225560,Maid_hunter,Tamno,Tamno,2,0,"20,000 .. 50,000",0,0,0,0,99,99,0,0
2226090,Athena Code,ACKOSMIC Games,ACKOSMIC Games,2,2,"20,000 .. 50,000",0,0,0,0,399,399,0,0
2226090,Athena Code,ACKOSMIC Games,ACKOSMIC Games,2,2,"20,000 .. 50,000",0,0,0,0,399,399,0,0
2227340,DFL2,Thomas Dhaussy,Thomas Dhaussy,3,1,"0 .. 20,000",0,0,0,0,99,99,0,0
2227340,DFL2,Thomas Dhaussy,Thomas Dhaussy,3,1,"0 .. 20,000",0,0,0,0,99,99,0,0
2228280,MEMORIAPOLIS,5PM Studio,5PM Studio,1206,348,"50,000 .. 100,000",0,0,0,0,3200,3200,0,41
2228280,MEMORIAPOLIS,5PM Studio,5PM Studio,1206,348,"50,000 .. 100,000",0,0,0,0,3200,3200,0,41
2236480,僵尸（THE JIANG SHI）,谭浩翔,谭浩翔,15,16,"20,000 .. 50,000",0,0,0,0,99,99,0,0
2236480,僵尸（THE JIANG SHI）,谭浩翔,谭浩翔,15,16,"20,000 .. 50,000",0,0,0,0,99,99,0,0
2238900,STAR OCEAN THE SECOND STORY R,"Square Enix, Gemdrops, Inc.",Square Enix,3183,188,"100,000 .. 200,000",0,0,0,0,2499,4999,50,33
2238900,STAR OCEAN THE SECOND STORY R,"Square Enix, Gemdrops, Inc.",Square Enix,3183,188,"100,000 .. 200,000",0,0,0,0,2499,4999,50,33
2246110,Q REMASTERED,"liica, Inc.","liica, Inc.",336,61,"50,000 .. 100,000",0,0,0,0,629,899,30,16
2246110,Q REMASTERED,"liica, Inc.","liica, Inc.",336,61,"50,000 .. 100,000",0,0,0,0,629,899,30,16
2246400,Confabulation,Authogin,Authogin,90,5,"20,000 .. 50,000",0,0,0,0,499,499,0,0
2246400,Confabulation,Authogin,Authogin,90,5,"20,000 .. 50,000",0,0,0,0,499,499,0,0
2258040,World of Turtle,"Jack Le Hamster, Vincent Le Quang",Dobuki Studio,11,1,"0 .. 20,000",0,0,0,0,499,499,0,0
2258040,World of Turtle,"Jack Le Hamster, Vincent Le Quang",Dobuki Studio,11,1,"0 .. 20,000",0,0,0,0,499,499,0,0
2266010,The Reacher,CodingApe Games,Vulpis Yazilim,2,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0
2266010,The Reacher,CodingApe Games,Vulpis Yazilim,2,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0
2266500,NUSNUR,Team PARAFOX,Team PARAFOX,20,1,"20,000 .. 50,000",0,0,0,0,499,499,0,1
2266500,NUSNUR,Team PARAFOX,Team PARAFOX,20,1,"20,000 .. 50,000",0,0,0,0,499,499,0,1
2268000,The Multi Maze,Two Wild and Crazy,Wilds Server Hosting,2,0,"20,000 .. 50,000",0,0,0,0,99,99,0,0
2268000,The Multi Maze,Two Wild and Crazy,Wilds Server Hosting,2,0,"20,000 .. 50,000",0,0,0,0,99,99,0,0
2272290,Bottoms Up!: Part 1,Hopsbrook Studios,Hopsbrook Studios,16,0,"20,000 .. 50,000",0,0,0,0,299,299,0,0
2272290,Bottoms Up!: Part 1,Hopsbrook Studios,Hopsbrook Studios,16,0,"20,000 .. 50,000",0,0,0,0,299,299,0,0
2274550,Cycle Chaser H-5,PD_CGT,PD_CGT,28,3,"20,000 .. 50,000",0,0,0,0,599,599,0,0
2274550,Cycle Chaser H-5,PD_CGT,PD_CGT,28,3,"20,000 .. 50,000",0,0,0,0,599,599,0,0
2275130,Rope Bowling,Tuga Studios,Tuga Studios,1,0,"0 .. 20,000",0,0,0,0,299,299,0,0
2275130,Rope Bowling,Tuga Studios,Tuga Studios,1,0,"0 .. 20,000",0,0,0,0,299,299,0,0
2276420,绝命游歌,"DreamStep, Wild Kid Games",Lightning Games,184,30,"20,000 .. 50,000",0,0,0,0,699,699,0,2
2276420,绝命游歌,"DreamStep, Wild Kid Games",Lightning Games,184,30,"20,000 .. 50,000",0,0,0,0,699,699,0,2
2278380,Haunting of the Evil Spirit - Horror Choose your own adventure Novel,Amin Adukov,Amin Adukov,2,0,"20,000 .. 50,000",0,0,0,0,599,599,0,0
2278380,Haunting of the Evil Spirit - Horror Choose your own adventure Novel,Amin Adukov,Amin Adukov,2,0,"20,000 .. 50,000",0,0,0,0,599,599,0,0
2285410,Leta Adventure,CarlPlay,CarlPlay,2,0,"0 .. 20,000",0,0,0,0,2499,2499,0,0
2285410,Leta Adventure,CarlPlay,CarlPlay,2,0,"0 .. 20,000",0,0,0,0,2499,2499,0,0
2288210,三国真龙传,怪侠一枝梅,怪侠一枝梅工作室,383,90,"0 .. 20,000",0,0,0,0,249,499,50,1
2288210,三国真龙传,怪侠一枝梅,怪侠一枝梅工作室,383,90,"0 .. 20,000",0,0,0,0,249,499,50,1
2291880,Murder Is Game Over: Streaming Death,HitherYon Games,HitherYon Games,27,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0
2291880,Murder Is Game Over: Streaming Death,HitherYon Games,HitherYon Games,27,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0
2294290,Pandora,Sucurema GmbH,Sucurema GmbH,4,0,"20,000 .. 50,000",0,0,0,0,999,999,0,0
2294290,Pandora,Sucurema GmbH,Sucurema GmbH,4,0,"20,000 .. 50,000",0,0,0,0,999,999,0,0
2294880,Bodhi 'n' Friends,Lachlan Shelton,Bloody Vulpine,23,1,"20,000 .. 50,000",0,0,0,0,599,599,0,0
2294880,Bodhi 'n' Friends,Lachlan Shelton,Bloody Vulpine,23,1,"20,000 .. 50,000",0,0,0,0,599,599,0,0
2295930,Dongeng Bayang Kulit,No One Studios,No One Studios,1,0,"50,000 .. 100,000",0,0,0,0,400,400,0,0
2295930,Dongeng Bayang Kulit,No One Studios,No One Studios,1,0,"50,000 .. 100,000",0,0,0,0,400,400,0,0
2299040,DIGITAL EXORCIST case_(0);,COOL BEANS PRODUCTIONS,COOL BEANS PRODUCTIONS,130,9,"20,000 .. 50,000",0,0,0,0,0,0,0,0
2299040,DIGITAL EXORCIST case_(0);,COOL BEANS PRODUCTIONS,COOL BEANS PRODUCTIONS,130,9,"20,000 .. 50,000",0,0,0,0,0,0,0,0
2299840,Memory Land Extreme,Cosy Computer,Cosy Computer,7,0,"0 .. 20,000",0,0,0,0,0,0,0,0
2299840,Memory Land Extreme,Cosy Computer,Cosy Computer,7,0,"0 .. 20,000",0,0,0,0,0,0,0,0
2306160,MULTIPLAYER KNIGHTS,Archor Wright,Archor Games,19,10,"20,000 .. 50,000",0,0,0,0,99,99,0,0
2306160,MULTIPLAYER KNIGHTS,Archor Wright,Archor Games,19,10,"20,000 .. 50,000",0,0,0,0,99,99,0,0
2310630,Citizens: On Mars,RedKar Devs,"RedKar Devs, CreativeForge Games",4,8,"20,000 .. 50,000",0,0,0,0,249,499,50,0
2310630,Citizens: On Mars,RedKar Devs,"RedKar Devs, CreativeForge Games",4,8,"20,000 .. 50,000",0,0,0,0,249,499,50,0
2311540,Basketball Pinball,Super PowerUp Games,Super PowerUp Games,1,1,"20,000 .. 50,000",0,0,0,0,224,299,25,0
2311540,Basketball Pinball,Super PowerUp Games,Super PowerUp Games,1,1,"20,000 .. 50,000",0,0,0,0,224,299,25,0
2315130,Happy,Rosa Special Studio,Rosa Special Studio,6,22,"50,000 .. 100,000",0,0,0,0,699,699,0,0
2315130,Happy,Rosa Special Studio,Rosa Special Studio,6,22,"50,000 .. 100,000",0,0,0,0,699,699,0,0
2316880,Fabulous Field Trip,EnsenaSoft,EnsenaSoft,1,0,"20,000 .. 50,000",0,0,0,0,1499,1499,0,0
2316880,Fabulous Field Trip,EnsenaSoft,EnsenaSoft,1,0,"20,000 .. 50,000",0,0,0,0,1499,1499,0,0
2324110,FMTC,FMTC,FMTC,45,12,"20,000 .. 50,000",0,0,0,0,700,700,0,70
2324110,FMTC,FMTC,FMTC,45,12,"20,000 .. 50,000",0,0,0,0,700,700,0,70
2326960,Battle of Hořice 1423,Petr Šimůnek,Petr Šimůnek,15,8,"20,000 .. 50,000",0,0,0,0,599,599,0,0
2326960,Battle of Hořice 1423,Petr Šimůnek,Petr Šimůnek,15,8,"20,000 .. 50,000",0,0,0,0,599,599,0,0
2332540,Riftania,Rift Haven,Zachary Sullivan,4,0,"50,000 .. 100,000",0,0,0,0,1199,1199,0,0
2332540,Riftania,Rift Haven,Zachary Sullivan,4,0,"50,000 .. 100,000",0,0,0,0,1199,1199,0,0
2334250,Miuratale,"Carrion Wave LLC, Studio Nemi",Carrion Wave LLC,3,0,"20,000 .. 50,000",0,0,0,0,1299,1299,0,0
2334250,Miuratale,"Carrion Wave LLC, Studio Nemi",Carrion Wave LLC,3,0,"20,000 .. 50,000",0,0,0,0,1299,1299,0,0
2334850,SHIRIME: The Curse of Butt-Eye,"7TaleZ, 100 Creepy Tales","7TaleZ, 100 Creepy Tales",51,11,"0 .. 20,000",0,0,0,0,399,399,0,0
2334850,SHIRIME: The Curse of Butt-Eye,"7TaleZ, 100 Creepy Tales","7TaleZ, 100 Creepy Tales",51,11,"0 .. 20,000",0,0,0,0,399,399,0,0
2335690,The House of E.,Gamenastica Studios,Gamenastica Studios,57,3,"0 .. 20,000",0,0,0,0,0,0,0,0
2335690,The House of E.,Gamenastica Studios,Gamenastica Studios,57,3,"0 .. 20,000",0,0,0,0,0,0,0,0
2337360,Story of the Olivia,Uğur ÇELİK,Uğur ÇELİK,0,4,"20,000 .. 50,000",0,0,0,0,1299,1299,0,0
2337360,Story of the Olivia,Uğur ÇELİK,Uğur ÇELİK,0,4,"20,000 .. 50,000",0,0,0,0,1299,1299,0,0
2341540,Train to Nowhere,M0R STUDIO,M0R STUDIO,27,3,"50,000 .. 100,000",0,0,0,0,200,200,0,0
2341540,Train to Nowhere,M0R STUDIO,M0R STUDIO,27,3,"50,000 .. 100,000",0,0,0,0,200,200,0,0
2349250,Violations Will Be Punished,Igor Galochkin,Igor Galochkin,39,7,"20,000 .. 50,000",0,0,0,0,499,499,0,0
2349250,Violations Will Be Punished,Igor Galochkin,Igor Galochkin,39,7,"20,000 .. 50,000",0,0,0,0,499,499,0,0
2356460,Untitled Ghost Game,Dubscr,Dubscr,420,38,"20,000 .. 50,000",0,0,0,0,0,0,0,1
2356460,Untitled Ghost Game,Dubscr,Dubscr,420,38,"20,000 .. 50,000",0,0,0,0,0,0,0,1
2359170,Witch's Rhythm Puzzle,Fogime,Eroge Japan,157,39,"20,000 .. 50,000",0,0,0,0,499,499,0,0
2359170,Witch's Rhythm Puzzle,Fogime,Eroge Japan,157,39,"20,000 .. 50,000",0,0,0,0,499,499,0,0
2366130,Flint: Treasure of Oblivion,Savage Level,Microids,56,41,"20,000 .. 50,000",0,0,0,0,2499,2499,0,1
2366130,Flint: Treasure of Oblivion,Savage Level,Microids,56,41,"20,000 .. 50,000",0,0,0,0,2499,2499,0,1
2368860,Paws of Coal,Gamechuck,Gamechuck,59,5,"20,000 .. 50,000",0,0,0,0,499,499,0,0
2368860,Paws of Coal,Gamechuck,Gamechuck,59,5,"20,000 .. 50,000",0,0,0,0,499,499,0,0
2383780,Treasure Hunter: History of Monastery Gold,Ulab Games,Ulab Games,15,2,"20,000 .. 50,000",0,0,0,0,499,499,0,0
2383780,Treasure Hunter: History of Monastery Gold,Ulab Games,Ulab Games,15,2,"20,000 .. 50,000",0,0,0,0,499,499,0,0
2383860,Octodad (Student Edition),"Young Horses: Free Range, Young Horses",Young Horses,106,10,"20,000 .. 50,000",0,0,0,0,0,0,0,1
2383860,Octodad (Student Edition),"Young Horses: Free Range, Young Horses",Young Horses,106,10,"20,000 .. 50,000",0,0,0,0,0,0,0,1
2386330,Cat Search in Medieval Times,Simon Eftestol,Simon Eftestol,107,8,"20,000 .. 50,000",0,0,0,0,49,99,51,0
2386330,Cat Search in Medieval Times,Simon Eftestol,Simon Eftestol,107,8,"20,000 .. 50,000",0,0,0,0,49,99,51,0
2387720,おいでませ、こくりさん - Welcome Kokurisan -,"CyberStep, Inc.","Bloomz, Inc.",9,0,"20,000 .. 50,000",0,0,0,0,2499,2499,0,0
2387720,おいでませ、こくりさん - Welcome Kokurisan -,"CyberStep, Inc.","Bloomz, Inc.",9,0,"20,000 .. 50,000",0,0,0,0,2499,2499,0,0
2388070,Criminal Archives: Alphabetic Murders Collector's Edition,Do Games Limited,Do Games Limited,10,6,"20,000 .. 50,000",0,0,0,0,479,799,40,1
2388070,Criminal Archives: Alphabetic Murders Collector's Edition,Do Games Limited,Do Games Limited,10,6,"20,000 .. 50,000",0,0,0,0,479,799,40,1
2395510,Racing Tanks!,ManuEcheveste,ManuEcheveste,4,0,"0 .. 20,000",0,0,0,0,399,399,0,0
2395510,Racing Tanks!,ManuEcheveste,ManuEcheveste,4,0,"0 .. 20,000",0,0,0,0,399,399,0,0
2395810,富豪派对重制版,Tianmu Games,Tianmu Games,795,165,"100,000 .. 200,000",0,0,0,0,699,699,0,0
2395810,富豪派对重制版,Tianmu Games,Tianmu Games,795,165,"100,000 .. 200,000",0,0,0,0,699,699,0,0
2398500,Two Portals - A Gemstone Puzzle Game,Stubbird Games,Stubbird Games,20,4,"0 .. 20,000",0,0,0,0,0,0,0,0
2398500,Two Portals - A Gemstone Puzzle Game,Stubbird Games,Stubbird Games,20,4,"0 .. 20,000",0,0,0,0,0,0,0,0
2406030,Cross Impact,Team Impact,Larsonsoft,78,56,"0 .. 20,000",0,0,0,0,0,0,0,0
2406030,Cross Impact,Team Impact,Larsonsoft,78,56,"0 .. 20,000",0,0,0,0,0,0,0,0
2416370,Cruel Reality: A horrible dream,Keer&Deem Creations,Keer&Deem Creations,41,1,"20,000 .. 50,000",0,0,0,0,2999,2999,0,0
2416370,Cruel Reality: A horrible dream,Keer&Deem Creations,Keer&Deem Creations,41,1,"20,000 .. 50,000",0,0,0,0,2999,2999,0,0
2417060,Dojo Assault,arcadestyle,arcadestyle,3,2,"20,000 .. 50,000",0,0,0,0,0,0,0,0
2417060,Dojo Assault,arcadestyle,arcadestyle,3,2,"20,000 .. 50,000",0,0,0,0,0,0,0,0
2421440,Chronicles of Vaeltaja: In Search of the Great Wanderer,Witchgrove Games,Witchgrove Games,11,1,"20,000 .. 50,000",0,0,0,0,1899,1899,0,1
2421440,Chronicles of Vaeltaja: In Search of the Great Wanderer,Witchgrove Games,Witchgrove Games,11,1,"20,000 .. 50,000",0,0,0,0,1899,1899,0,1
2423090,Reincarnated as a Noble - RPG,S Xavier Uy,S Xavier Uy,2,1,"20,000 .. 50,000",0,0,0,0,599,599,0,0
2423090,Reincarnated as a Noble - RPG,S Xavier Uy,S Xavier Uy,2,1,"20,000 .. 50,000",0,0,0,0,599,599,0,0
2426990,Delearnia: Fractions of Hope,Win or Learn,Win or Learn,3,0,"20,000 .. 50,000",0,0,0,0,999,999,0,0
2426990,Delearnia: Fractions of Hope,Win or Learn,Win or Learn,3,0,"20,000 .. 50,000",0,0,0,0,999,999,0,0
2430690,Clover Day's Plus,ALcot,"HIKARI FIELD, NekoNyan Ltd.",691,31,"20,000 .. 50,000",0,0,0,0,3499,3499,0,14
2430690,Clover Day's Plus,ALcot,"HIKARI FIELD, NekoNyan Ltd.",691,31,"20,000 .. 50,000",0,0,0,0,3499,3499,0,14
2454060,MAZEMAZE,LuuuLuuuL,LuuuLuuuL,43,10,"20,000 .. 50,000",0,0,0,0,111,199,44,0
